trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,1,0,0,0,-2.87134828e-05,5.0000049e-05,1.74134
1,1,0,0,0,-4.16052496e-05,5.0000049e-05,1.20177
0,1,0.5,0,0,0.000168271608,5.00007426e-05,0.297143
1,1,0.5,0,0,0.000141495084,5.00007426e-05,0.353374
0,1,1,0,0,0.00059420827,5.00154233e-05,0.0841715
1,1,1,0,0,0.00063908533,5.00154233e-05,0.0782609
2,1,1,0,0,0.000686220114,5.00154233e-05,0.0728854
0,1,0,0.5,0,2.18540728e-05,5.0000026e-05,2.2879
1,1,0,0.5,0,-6.06867801e-05,5.0000026e-05,0.823903
0,1,0,1,0,-7.12710768e-05,5.00000026e-05,0.701547
1,1,0,1,0,-3.91637247e-05,5.00000026e-05,1.27669
0,1,1,0.2,0.2,0.00595281203,5.13969138e-05,0.00863406
1,1,1,0.2,0.2,0.00583118859,5.13969138e-05,0.00881414
2,1,1,0.2,0.2,0.00593944278,5.13969138e-05,0.00865349
3,1,1,0.2,0.2,0.00588665202,5.13969138e-05,0.00873109
0,1,1,0.45,0.45,0.0125735877,5.60045742e-05,0.00445414
1,1,1,0.45,0.45,0.012584117,5.60045742e-05,0.00445042
2,1,1,0.45,0.45,0.0125968837,5.60045742e-05,0.00444591
3,1,1,0.45,0.45,0.0126376512,5.60045742e-05,0.00443157
0,1,1,0.7,0.7,0.0193463347,6.31423151e-05,0.00326379
1,1,1,0.7,0.7,0.019272392,6.31423151e-05,0.00327631
2,1,1,0.7,0.7,0.0193667897,6.31423151e-05,0.00326034
3,1,1,0.7,0.7,0.0192385061,6.31423151e-05,0.00328208
0,1,1,0.9,0.9,0.0246393407,7.01678637e-05,0.0028478
1,1,1,0.9,0.9,0.0246780706,7.01678637e-05,0.00284333
2,1,1,0.9,0.9,0.0246212726,7.01678637e-05,0.00284989
3,1,1,0.9,0.9,0.0245625062,7.01678637e-05,0.00285671
4,1,1,0.9,0.9,0.0245500005,7.01678637e-05,0.00285816
5,1,1,0.9,0.9,0.0245825584,7.01678637e-05,0.00285438
0,1,1,1,1,0.0272985363,7.40086649e-05,0.00271109
1,1,1,1,1,0.0272075195,7.40086649e-05,0.00272015
